Datetime,Year,Month,Day,City,Date Local,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,CO AQI 2000,CO AQI 2015,NO2 AQI 2000,NO2 AQI 2015,O3 AQI 2000,O3 AQI 2015,SO2 AQI 2000,SO2 AQI 2015
2000-06-25,2000,6,25,Los Angeles,2000-06-25,25.652174,49.0,21,46,0.028333,0.056,10,47,0.304348,2.0,5,3.0,0.583333,0.7,3,8.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-06-26,2000,6,26,Los Angeles,2000-06-26,35.73913,68.0,8,66,0.018000000000000002,0.041,10,35,1.347826,4.0,7,6.0,0.8375,1.4,10,16.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-06-27,2000,6,27,Los Angeles,2000-06-27,34.478261,59.0,10,56,0.01925,0.038,11,32,1.565217,5.0,5,7.0,0.741667,1.2,11,14.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-06-28,2000,6,28,Los Angeles,2000-06-28,37.26087,65.0,9,63,0.024292,0.048,11,41,0.695652,2.0,7,3.0,0.825,1.2,11,14.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-06-29,2000,6,29,Los Angeles,2000-06-29,31.521739,54.0,10,51,0.0255,0.049,10,42,0.304348,2.0,5,3.0,0.645833,0.9,10,10.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-06-30,2000,6,30,Los Angeles,2000-06-30,29.217391,51.0,10,48,0.028042,0.051,11,43,0.043478,1.0,5,1.0,0.620833,0.9,11,10.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-07-01,2000,7,1,Los Angeles,2000-07-01,23.608696,36.0,5,34,0.03275,0.054000000000000006,11,46,0.347826,2.0,14,3.0,0.516667,0.6,11,7.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-07-02,2000,7,2,Los Angeles,2000-07-02,18.043478,24.0,2,23,0.035167000000000004,0.06,10,51,0.217391,1.0,5,1.0,0.445833,0.5,0,6.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-07-03,2000,7,3,Los Angeles,2000-07-03,20.0,28.0,23,26,0.025083,0.041,11,35,0.086957,1.0,5,1.0,0.366667,0.4,0,5.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-07-04,2000,7,4,Los Angeles,2000-07-04,17.565217,36.0,23,34,0.028417,0.051,11,43,0.304348,2.0,5,3.0,0.341667,0.4,6,5.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-07-05,2000,7,5,Los Angeles,2000-07-05,29.086957,45.0,10,42,0.018917,0.041,11,35,0.608696,3.0,5,4.0,0.5875,0.9,10,10.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-07-06,2000,7,6,Los Angeles,2000-07-06,29.304348,41.0,5,39,0.015166999999999996,0.031,10,26,0.956522,8.0,5,11.0,0.675,1.0,7,11.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-07-07,2000,7,7,Los Angeles,2000-07-07,27.086957,45.0,10,42,0.017083,0.035,10,30,1.173913,9.0,5,13.0,0.6,1.0,10,11.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-07-08,2000,7,8,Los Angeles,2000-07-08,23.608696,40.0,5,38,0.023,0.047,11,40,0.478261,9.0,5,13.0,0.583333,0.8,4,9.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-07-09,2000,7,9,Los Angeles,2000-07-09,21.434783,41.0,6,39,0.025083,0.04,10,34,0.782609,9.0,5,13.0,0.570833,0.9,6,10.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-07-10,2000,7,10,Los Angeles,2000-07-10,19.304348,38.0,10,36,0.028875,0.041,11,35,0.434783,8.0,5,11.0,0.395833,0.5,10,6.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-07-11,2000,7,11,Los Angeles,2000-07-11,20.695652,46.0,10,43,0.025125,0.04,11,34,0.043478,1.0,5,1.0,0.429167,0.7,11,8.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-07-12,2000,7,12,Los Angeles,2000-07-12,20.521739,36.0,10,34,0.024333,0.046,10,39,0.173913,4.0,5,6.0,0.441667,0.7,13,8.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-07-13,2000,7,13,Los Angeles,2000-07-13,34.173913,53.0,8,50,0.018042,0.041,10,35,1.217391,6.0,5,9.0,0.695833,1.2,10,14.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-07-14,2000,7,14,Los Angeles,2000-07-14,38.391304,68.0,10,66,0.021125,0.047,11,40,1.565217,7.0,5,10.0,0.895833,1.6,11,18.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-07-15,2000,7,15,Los Angeles,2000-07-15,23.0,38.0,11,36,0.024125,0.041,10,35,1.173913,5.0,5,7.0,0.5,0.6,11,7.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-07-16,2000,7,16,Los Angeles,2000-07-16,23.304348,34.0,0,32,0.022792,0.045,10,38,0.565217,6.0,5,9.0,0.525,0.7,7,8.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-07-17,2000,7,17,Los Angeles,2000-07-17,36.217391,66.0,9,64,0.016916999999999998,0.039,10,33,1.391304,8.0,5,11.0,0.8125,1.3,10,15.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-07-18,2000,7,18,Los Angeles,2000-07-18,53.26087,106.0,9,102,0.01775,0.047,10,40,1.434783,4.0,5,6.0,1.425,2.5,10,28.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-07-19,2000,7,19,Los Angeles,2000-07-19,51.826087,110.0,8,103,0.021917,0.054000000000000006,11,46,1.347826,7.0,5,10.0,1.408333,2.4,9,27.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-07-20,2000,7,20,Los Angeles,2000-07-20,45.478261,90.0,8,89,0.02125,0.051,10,43,1.434783,7.0,5,10.0,1.1375,1.9,9,22.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-07-21,2000,7,21,Los Angeles,2000-07-21,38.130435,49.0,10,46,0.022708,0.047,10,40,0.8695649999999999,3.0,5,4.0,0.745833,0.9,10,10.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-07-22,2000,7,22,Los Angeles,2000-07-22,41.826087,62.0,9,60,0.026,0.062,10,58,1.2608700000000002,3.0,10,4.0,1.075,1.5,10,17.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-07-23,2000,7,23,Los Angeles,2000-07-23,36.478261,55.0,0,52,0.026125,0.062,10,58,1.391304,3.0,5,4.0,0.941667,1.2,11,14.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-07-24,2000,7,24,Los Angeles,2000-07-24,35.434783,56.0,8,53,0.018667,0.044,11,37,0.695652,3.0,5,4.0,1.079167,1.6,8,18.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-07-25,2000,7,25,Los Angeles,2000-07-25,41.26087,65.0,10,63,0.018958000000000003,0.04,12,34,1.2608700000000002,4.0,5,6.0,0.979167,1.6,11,18.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-07-26,2000,7,26,Los Angeles,2000-07-26,41.869565,56.0,10,53,0.023792,0.05,11,42,0.8695649999999999,2.0,2,3.0,0.758333,1.0,11,11.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-07-27,2000,7,27,Los Angeles,2000-07-27,41.913043,67.0,9,65,0.022667,0.056,10,47,0.565217,3.0,5,4.0,0.954167,1.5,10,17.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-07-28,2000,7,28,Los Angeles,2000-07-28,41.565217,74.0,9,72,0.021958,0.052000000000000005,10,44,1.173913,4.0,5,6.0,1.145833,1.8,9,20.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-07-29,2000,7,29,Los Angeles,2000-07-29,32.652174,44.0,9,42,0.020167,0.046,10,39,0.478261,2.0,5,3.0,0.704167,0.8,10,9.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-07-30,2000,7,30,Los Angeles,2000-07-30,34.043478,46.0,11,43,0.028125,0.059,10,50,1.869565,11.0,5,16.0,0.908333,1.2,7,14.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-07-31,2000,7,31,Los Angeles,2000-07-31,33.826087,53.0,23,50,0.015708,0.037000000000000005,9,31,0.5217390000000001,9.0,5,13.0,0.608333,0.9,23,10.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-08-01,2000,8,1,Los Angeles,2000-08-01,47.652174,83.0,10,82,0.020292,0.046,10,39,1.695652,5.0,11,7.0,1.283333,2.2,10,25.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-08-02,2000,8,2,Los Angeles,2000-08-02,31.130435,58.0,11,55,0.018458,0.036000000000000004,10,31,0.8695649999999999,11.0,5,16.0,0.7125,1.0,11,11.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-08-03,2000,8,3,Los Angeles,2000-08-03,33.521739000000004,63.0,9,61,0.020792,0.052000000000000005,10,44,0.7391300000000001,3.0,5,4.0,0.85,1.5,11,17.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-08-04,2000,8,4,Los Angeles,2000-08-04,32.73913,54.0,9,51,0.014333000000000004,0.036000000000000004,10,31,1.0,12.0,5,17.0,0.841667,1.3,11,15.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-08-05,2000,8,5,Los Angeles,2000-08-05,32.73913,54.0,9,51,0.023833,0.058,11,49,0.565217,3.0,5,4.0,0.979167,1.5,9,17.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-08-06,2000,8,6,Los Angeles,2000-08-06,32.73913,54.0,9,51,0.035792000000000004,0.081,10,114,0.913043,7.0,5,10.0,0.858333,1.0,3,11.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-08-07,2000,8,7,Los Angeles,2000-08-07,32.73913,54.0,9,51,0.022417,0.04,11,34,0.434783,6.0,5,9.0,0.570833,0.7,12,8.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-08-08,2000,8,8,Los Angeles,2000-08-08,32.73913,54.0,9,51,0.023833,0.06,11,51,0.478261,2.0,5,3.0,0.708333,1.0,12,11.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-08-09,2000,8,9,Los Angeles,2000-08-09,32.73913,54.0,9,51,0.015958,0.041,9,35,1.391304,7.0,5,10.0,1.083333,1.8,11,20.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-08-10,2000,8,10,Los Angeles,2000-08-10,32.73913,54.0,9,51,0.012625,0.032,10,27,2.217391,11.0,5,16.0,1.633333,2.8,10,32.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-08-11,2000,8,11,Los Angeles,2000-08-11,32.73913,54.0,9,51,0.024333,0.061,11,54,2.217391,11.0,5,16.0,1.625,2.7,10,31.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-08-12,2000,8,12,Los Angeles,2000-08-12,48.652174,77.0,10,76,0.036083,0.09,10,137,1.2608700000000002,8.0,5,11.0,1.020833,1.3,11,15.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-08-13,2000,8,13,Los Angeles,2000-08-13,45.913043,75.0,7,73,0.037083,0.076,10,101,0.956522,7.0,5,10.0,1.25,1.8,7,20.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-08-14,2000,8,14,Los Angeles,2000-08-14,56.695652,111.0,10,103,0.026417000000000003,0.06,11,51,1.521739,7.0,5,10.0,1.195833,1.8,10,20.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-08-15,2000,8,15,Los Angeles,2000-08-15,58.565217,111.0,10,103,0.025208,0.064,10,64,2.217391,5.0,9,7.0,1.5875,2.6,10,30.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-08-16,2000,8,16,Los Angeles,2000-08-16,50.913043,114.0,10,103,0.025708,0.061,11,54,1.434783,8.0,5,11.0,1.229167,2.1,11,24.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-08-17,2000,8,17,Los Angeles,2000-08-17,52.217391,114.0,10,103,0.015625,0.038,9,32,2.26087,8.0,5,11.0,1.258333,2.2,9,25.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-08-18,2000,8,18,Los Angeles,2000-08-18,47.782609,114.0,10,103,0.0195,0.044,10,37,1.0,6.0,5,9.0,0.941667,1.4,9,16.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-08-19,2000,8,19,Los Angeles,2000-08-19,36.652174,80.0,10,79,0.025917000000000003,0.059,11,50,0.913043,7.0,5,10.0,1.141667,1.8,6,20.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-08-20,2000,8,20,Los Angeles,2000-08-20,25.347826,40.0,0,38,0.028833,0.061,10,54,1.043478,7.0,5,10.0,0.945833,1.6,5,18.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-08-21,2000,8,21,Los Angeles,2000-08-21,26.173913,37.0,11,35,0.024167,0.044,12,37,0.26087,5.0,5,7.0,0.7,1.0,2,11.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-08-22,2000,8,22,Los Angeles,2000-08-22,24.956522,62.0,10,60,0.026625,0.047,10,40,0.434783,4.0,10,6.0,0.633333,1.0,13,11.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-08-23,2000,8,23,Los Angeles,2000-08-23,32.260870000000004,69.0,10,67,0.027333,0.063,11,61,0.26087,3.0,5,4.0,0.6875,1.1,11,13.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-08-24,2000,8,24,Los Angeles,2000-08-24,36.956522,61.0,9,58,0.024542,0.049,10,42,0.8260870000000001,4.0,5,6.0,0.879167,1.5,10,17.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-08-25,2000,8,25,Los Angeles,2000-08-25,32.869565,53.0,9,50,0.020125,0.046,10,39,0.304348,3.0,5,4.0,0.766667,1.3,11,15.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-08-26,2000,8,26,Los Angeles,2000-08-26,30.478261,60.0,8,57,0.019917,0.045,10,38,0.391304,4.0,5,6.0,0.745833,1.2,9,14.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-08-27,2000,8,27,Los Angeles,2000-08-27,29.0,43.0,6,41,0.019333000000000003,0.034,11,29,0.652174,4.0,5,6.0,0.8125,1.4,7,16.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-08-28,2000,8,28,Los Angeles,2000-08-28,24.521739,35.0,10,33,0.018542,0.029,12,25,0.5217390000000001,5.0,14,7.0,0.55,0.8,11,9.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-08-29,2000,8,29,Los Angeles,2000-08-29,22.173913,34.0,19,32,0.013375,0.017,22,14,0.043478,1.0,5,1.0,0.425,0.5,11,6.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-08-30,2000,8,30,Los Angeles,2000-08-30,15.173913,29.0,7,27,0.019,0.027000000000000003,10,23,0.086957,2.0,5,3.0,0.383333,0.5,0,6.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-08-31,2000,8,31,Los Angeles,2000-08-31,15.043478,24.0,6,23,0.020458,0.03,9,25,0.086957,2.0,5,3.0,0.304167,0.4,10,5.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-09-01,2000,9,1,Los Angeles,2000-09-01,15.217391,28.0,5,26,0.0115,0.021,8,18,0.130435,3.0,5,4.0,0.041667,0.3,0,3.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-09-02,2000,9,2,Los Angeles,2000-09-02,15.173913,26.0,6,25,0.012083,0.026,9,22,0.217391,3.0,5,4.0,0.041667,0.1,5,1.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-09-03,2000,9,3,Los Angeles,2000-09-03,18.869565,33.0,23,31,0.016708,0.036000000000000004,10,31,0.130435,2.0,5,3.0,0.025,0.1,0,1.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-09-04,2000,9,4,Los Angeles,2000-09-04,27.347826,45.0,20,42,0.018000000000000002,0.039,10,33,0.5217390000000001,3.0,5,4.0,0.05,0.2,23,2.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-09-05,2000,9,5,Los Angeles,2000-09-05,49.695652,78.0,10,77,0.015416999999999997,0.038,10,32,0.7391300000000001,4.0,6,6.0,0.3875,0.8,6,9.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-09-06,2000,9,6,Los Angeles,2000-09-06,69.347826,88.0,19,87,0.019917,0.05,10,42,1.521739,8.0,5,11.0,0.579167,1.2,7,14.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-09-07,2000,9,7,Los Angeles,2000-09-07,69.652174,127.0,9,106,0.014208000000000004,0.038,10,32,0.913043,5.0,5,7.0,0.708333,1.2,6,14.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-09-08,2000,9,8,Los Angeles,2000-09-08,45.652174,71.0,9,69,0.013333,0.03,10,25,0.304348,2.0,5,3.0,0.14166700000000002,0.4,10,5.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-09-09,2000,9,9,Los Angeles,2000-09-09,49.173913,68.0,10,66,0.017917,0.043,11,36,0.434783,3.0,5,4.0,0.091667,0.3,23,3.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-09-10,2000,9,10,Los Angeles,2000-09-10,48.304348,68.0,10,66,0.026125,0.063,10,61,0.608696,5.0,5,7.0,0.516667,1.2,6,14.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-09-11,2000,9,11,Los Angeles,2000-09-11,65.95652199999999,86.0,8,85,0.019417,0.048,10,41,0.8260870000000001,5.0,5,7.0,0.479167,0.9,6,10.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-09-12,2000,9,12,Los Angeles,2000-09-12,59.086957,81.0,0,80,0.016125,0.043,9,36,1.391304,4.0,5,6.0,0.3875,0.7,1,8.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-09-13,2000,9,13,Los Angeles,2000-09-13,58.73913,123.0,10,105,0.014833,0.04,9,34,2.565217,7.0,5,10.0,0.454167,1.3,10,15.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-09-14,2000,9,14,Los Angeles,2000-09-14,28.043478000000004,37.0,8,35,0.008458,0.023,9,19,0.434783,3.0,5,4.0,0.033333,0.1,8,1.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-09-15,2000,9,15,Los Angeles,2000-09-15,55.956522,118.0,10,104,0.013125,0.035,10,30,1.304348,4.0,5,6.0,0.595833,1.4,10,16.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-09-16,2000,9,16,Los Angeles,2000-09-16,60.782609,100.0,10,100,0.018792,0.049,9,42,1.304348,5.0,5,7.0,0.779167,1.7,2,19.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-09-17,2000,9,17,Los Angeles,2000-09-17,37.956522,50.0,8,47,0.028875,0.07400000000000001,10,97,0.695652,4.0,5,6.0,0.095833,0.4,0,5.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-09-18,2000,9,18,Los Angeles,2000-09-18,59.130435,113.0,10,103,0.0165,0.041,10,35,0.608696,4.0,5,6.0,0.345833,1.0,10,11.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-09-19,2000,9,19,Los Angeles,2000-09-19,61.347826,117.0,9,104,0.020875,0.04,10,34,0.913043,3.0,5,4.0,0.470833,1.4,11,16.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-09-20,2000,9,20,Los Angeles,2000-09-20,29.652174,50.0,10,47,0.026333,0.033,10,28,0.478261,2.0,5,3.0,0.420833,0.6,10,7.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-09-21,2000,9,21,Los Angeles,2000-09-21,29.391304,44.0,6,42,0.011917,0.016,8,14,0.217391,1.0,5,1.0,0.441667,0.6,10,7.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-09-22,2000,9,22,Los Angeles,2000-09-22,18.956522,32.0,6,30,0.013291999999999998,0.018000000000000002,7,15,0.086957,2.0,5,3.0,0.320833,0.4,0,5.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-09-23,2000,9,23,Los Angeles,2000-09-23,20.956522,32.0,18,30,0.011208,0.022,8,19,0.043478,1.0,5,1.0,0.404167,1.1,23,13.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-09-24,2000,9,24,Los Angeles,2000-09-24,25.130435,37.0,22,35,0.015792,0.036000000000000004,10,31,0.26087,3.0,5,4.0,0.416667,1.2,0,14.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-09-25,2000,9,25,Los Angeles,2000-09-25,46.347826,60.0,11,57,0.013708,0.035,10,30,0.478261,3.0,5,4.0,0.325,0.8,8,9.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-09-26,2000,9,26,Los Angeles,2000-09-26,49.391304,62.0,2,60,0.016,0.036000000000000004,10,31,1.391304,5.0,5,7.0,1.0875,1.8,7,20.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-09-27,2000,9,27,Los Angeles,2000-09-27,31.391304,38.0,12,36,0.0195,0.028,12,24,0.086957,2.0,5,3.0,0.5625,0.7,11,8.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-09-28,2000,9,28,Los Angeles,2000-09-28,28.0,50.0,11,47,0.021,0.043,11,36,0.086957,2.0,5,3.0,0.541667,1.0,11,11.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-09-29,2000,9,29,Los Angeles,2000-09-29,39.565217,60.0,5,57,0.021458,0.046,10,39,0.0,0.0,0,0.0,0.570833,0.9,4,10.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-09-30,2000,9,30,Los Angeles,2000-09-30,40.869565,60.0,13,57,0.024833,0.052000000000000005,10,44,0.0,0.0,0,0.0,0.625,1.3,6,15.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-10-01,2000,10,1,Los Angeles,2000-10-01,39.565217,100.0,11,100,0.033917,0.063,9,61,0.0,0.0,0,0.0,1.179167,1.7,7,19.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-10-02,2000,10,2,Los Angeles,2000-10-02,32.608696,60.0,11,57,0.0295,0.045,9,38,0.0,0.0,0,0.0,0.904167,1.3,14,15.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-10-03,2000,10,3,Los Angeles,2000-10-03,33.130435,55.0,11,52,0.015,0.027000000000000003,11,23,0.086957,1.0,12,1.0,0.666667,1.0,0,11.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-10-04,2000,10,4,Los Angeles,2000-10-04,33.347826,44.0,9,42,0.00725,0.011,21,9,0.0,0.0,0,0.0,0.7125,1.1,11,13.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-10-05,2000,10,5,Los Angeles,2000-10-05,20.043478,34.0,5,32,0.025375,0.036000000000000004,11,31,0.0,0.0,0,0.0,0.554167,0.8,10,9.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-10-06,2000,10,6,Los Angeles,2000-10-06,30.26087,39.0,10,37,0.013625,0.02,23,17,0.0,0.0,0,0.0,0.658333,0.9,11,10.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-10-07,2000,10,7,Los Angeles,2000-10-07,23.782609,45.0,21,42,0.022417,0.039,10,33,0.0,0.0,0,0.0,0.5875,1.0,23,11.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-10-08,2000,10,8,Los Angeles,2000-10-08,32.304348,51.0,21,48,0.02125,0.047,11,40,0.130435,1.0,5,1.0,1.15,1.8,4,20.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-10-09,2000,10,9,Los Angeles,2000-10-09,31.086957,45.0,1,42,0.028167,0.047,11,40,0.043478,1.0,5,1.0,0.933333,1.2,3,14.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-10-10,2000,10,10,Los Angeles,2000-10-10,15.434783,34.0,23,32,0.019833,0.032,9,27,0.0,0.0,0,0.0,0.3375,0.5,0,6.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-10-11,2000,10,11,Los Angeles,2000-10-11,26.73913,39.0,22,37,0.012833,0.027000000000000003,9,23,0.043478,1.0,5,1.0,0.541667,0.8,23,9.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-10-12,2000,10,12,Los Angeles,2000-10-12,28.652174,41.0,6,39,0.01,0.023,9,19,0.391304,3.0,5,4.0,0.979167,1.5,7,17.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-10-13,2000,10,13,Los Angeles,2000-10-13,39.826087,57.0,20,54,0.010167,0.025,9,21,0.5217390000000001,3.0,5,4.0,1.270833,1.7,7,19.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-10-14,2000,10,14,Los Angeles,2000-10-14,48.521739,60.0,19,57,0.015792,0.039,10,33,1.0,5.0,5,7.0,1.55,2.3,7,26.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-10-15,2000,10,15,Los Angeles,2000-10-15,42.130435,62.0,1,60,0.015041999999999996,0.037000000000000005,9,31,1.130435,5.0,5,7.0,1.583333,2.6,4,30.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-10-16,2000,10,16,Los Angeles,2000-10-16,52.521739,80.0,11,79,0.015333,0.041,10,35,0.608696,4.0,5,6.0,1.695833,2.5,8,28.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-10-17,2000,10,17,Los Angeles,2000-10-17,64.304348,90.0,12,89,0.010875,0.027000000000000003,10,23,1.043478,6.0,5,9.0,1.8375,2.7,7,31.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2000-10-18,2000,10,18,Los Angeles,2000-10-18,62.869565,89.0,14,88,0.005417,0.013,11,11,0.956522,3.0,5,4.0,1.45,1.8,11,20.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
